Name,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A2188,587731185130275187,0.22496075,-0.97645767,2662,40,1,284,GALAXY,22.615364,22.222288,21.758286,0.05,0.05,-0.084399,-0.083401,-0.075142,1.734504,1.069281,4.28864,1.833559,0.012075
A2189,588015509269447238,0.22134485,0.04164844,3325,41,4,109,GALAXY,22.132092,22.231688,23.389612,0.05,0.05,-0.109886,-0.123836,-0.098577,-9999,-9999,-9999,-9999,2.999242E-3
A2190,587731187277758504,0.22334932,0.676636,2662,40,5,284,GALAXY,22.75864,21.498558,20.585566,0.278397,0.260048,-0.072137,-0.122436,-2.818661,4.060813,1.396264,18.81591,1.840706,-0.027817
A2191,587731185130275461,0.22304762,-0.92460728,2662,40,1,284,GALAXY,22.957653,21.784088,21.262562,0.05,0.091008,-0.336632,-0.347723,-0.320579,0.858951,0.523681,4.008537,2.072854,0.011166
A2192,588015510343189160,0.2265936,0.95621486,3325,41,6,109,GALAXY,22.527737,21.324863,20.152821,0.807431,0.99299,-0.100307,-0.073322,-0.458977,5.605029,1.426042,9.643805,2.167721,-0.036339
A2193,588015509269447426,0.22009023,0.13009332,3325,41,4,109,GALAXY,23.254698,22.25421,21.263769,0.05,0.057966,-1.575465E-3,-1.497444E-3,-1.609158E-3,1.211874,0.95527,3.724449,2.088501,-0.030791
A2194,587727225153389053,0.22248882,-10.91612703,1740,40,1,24,GALAXY,22.816759,21.023705,19.862715,0.391719,0.516021,-0.166973,-0.172725,-3.059351,1.96403,0.772503,4.283135,2.09901,-0.055046
A2196,587727178449551780,0.22336508,-10.71820385,1729,40,2,84,GALAXY,20.300571,19.859926,19.581385,0.279953,0.368871,-0.133633,-0.086801,-24.090181,4.494926,1.757925,19.009624,2.108719,-0.016115
A2197,587730773351989417,0.22533997,14.12862176,2566,40,2,310,GALAXY,18.078012,17.063641,16.573942,0.285358,0.320271,-626.777405,-136.33403,-4408.07861,7.588124,2.673694,15.061198,2.476284,6.389018
A2199,588015508732576117,0.22630405,-0.40456807,3325,41,3,109,GALAXY,22.306704,22.21917,21.706797,0.05,0.07362,-0.057729,-0.062398,-0.036483,0.800656,0.496314,2.45735,1.751034,0.016101
A2201,587731185667146105,0.22580097,-0.48424295,2662,40,2,284,GALAXY,21.855772,21.001024,20.893337,0.449736,0.482629,-0.011282,-0.023312,-3.127521,2.707824,1.122747,7.625655,2.154147,-0.025322
A2203,587727221950513610,0.22666747,14.8696822,1739,40,3,304,GALAXY,21.539246,21.135502,20.897217,0.521713,0.669144,-0.010334,-0.095116,-2.164485,1.267502,0.79992,9.079268,2.112738,-0.023712
A2204,587727178986423094,0.22476545,-10.21891594,1729,40,3,84,GALAXY,22.642153,22.411633,20.957764,0.174502,0.35008,-0.421919,-0.630427,-2.329927,1.789088,1.170105,13.715151,0.851713,-0.022777
A2205,588015509269447523,0.22150507,0.05781899,3325,41,4,109,GALAXY,22.763536,22.435162,21.300671,0.92137,0.556269,-0.41825,-0.378854,-0.269553,0.764034,0.452157,2.679563,1.89971,0.011455
A2208,587727178986422680,0.2263524,-10.19435096,1729,40,3,84,GALAXY,21.939817,21.145197,21.260635,0.174419,0.199709,-0.210478,-0.17949,-0.285047,2.326228,1.110109,5.814556,2.437796,-0.039746
A2209,587727179523293591,0.22878568,-9.85694803,1729,40,4,84,GALAXY,22.386995,22.348913,21.949667,0.05,0.05,-0.02112,-0.027163,-0.400748,3.02883,1.871539,18.770912,0.749402,-0.036772
A2211,588015509269447245,0.2272752,0.13408299,3325,41,4,109,GALAXY,22.51292,22.069069,21.949314,0.05,0.095952,-0.20572,-0.203784,-0.111908,0.717565,0.384982,4.131587,0.869706,5.767441E-3
A2212,588015510343189157,0.2242718,1.02395003,3325,41,6,109,GALAXY,22.442602,21.748398,21.540468,0.09998,0.262272,-0.29749,-0.279315,-0.663659,4.136446,1.166483,11.598721,0.904049,-0.04964
A2213,587727221950513613,0.22875419,14.78244476,1739,40,3,304,GALAXY,22.826696,22.703188,22.45158,0.103607,0.279449,-0.798933,-0.757944,-1.104577,4.457733,0.965411,-37.066021,0.043522,-0.026527
A2214,587730773888860203,0.22676111,14.61034032,2566,40,3,310,GALAXY,22.713085,21.534567,20.545425,0.664192,0.747972,-3.982339E-6,-1.440232E-5,-0.135204,2.583954,1.704731,14.547075,2.225036,0.06748
A2216,587731186204017037,0.2251333,-0.13098059,2662,40,3,284,GALAXY,21.63172,20.566311,20.178679,0.716128,0.799782,-0.226855,-0.598016,-21.469372,2.083941,1.053433,8.267833,2.163884,8.00534E-3
A2220,587731185130275675,0.22851326,-0.84164181,2662,40,1,284,GALAXY,22.203459,22.049698,20.591177,0.05,0.15,-1.502228,-1.339487,-2.456704,2.056944,0.998842,11.166321,2.221661,-0.065219
A2221,588015508732576117,0.22630405,-0.40456807,3325,41,3,109,GALAXY,22.306704,22.21917,21.706797,0.05,0.07362,-0.057729,-0.062398,-0.036483,0.800656,0.496314,2.45735,1.751034,0.016101
A2223,587727221413642609,0.23047598,14.45502721,1739,40,2,304,GALAXY,21.295767,20.393759,20.017242,0.34056,0.433439,-0.430744,-1.413117,-32.884445,1.610176,0.777592,5.73722,2.161149,-0.027038
A2224,587731187814629620,0.23133288,1.09082944,2662,40,6,284,GALAXY,20.48715,19.70566,19.293749,0.571272,0.628668,-6.61182E-3,-1.988402,-113.362823,2.595231,1.286763,13.38379,2.141107,-0.018371
A2226,587731186740888577,0.23017779,0.36814136,2662,40,4,284,GALAXY,23.966928,22.702021,21.773739,0.05,0.05,-0.39482,-0.580225,-0.688997,0.547279,0.418714,8.748054,2.194957,0.089253
A2229,587727221950513614,0.2299827,14.79175683,1739,40,3,304,GALAXY,22.154776,20.822594,20.194731,0.381926,0.471111,-0.224005,-0.16361,-1.893692,1.312605,0.582405,2.378814,2.125408,-0.042141
A2232,587727179523293593,0.22805269,-9.92817703,1729,40,4,84,GALAXY,22.274649,21.690138,21.271168,0.150014,0.066822,-0.884425,-0.843729,-0.764614,2.604051,0.957197,3.715914,1.856239,0.011171
A2233,587731187277758506,0.22651696,0.69259632,2662,40,5,284,GALAXY,22.985451,22.072687,21.555832,0.256291,0.092117,-9.82412E-4,-1.075619E-3,-1.042581E-3,1.147875,0.664667,3.337608,2.272897,-0.025841
A2234,587727226227130602,0.22805814,-10.0679971,1740,40,3,24,GALAXY,22.396084,22.191025,22.399229,0.05,0.106841,-0.40518,-0.437229,-0.575219,1.555856,0.981674,-80.396545,1.390585,-0.081421
A2235,587731187277759049,0.22834461,0.70888467,2662,40,5,284,GALAXY,22.768116,22.920065,22.280586,0.05,0.05,-0.065267,-0.082025,-0.079487,0.276339,0.221142,10.239419,0.900663,-0.049517
A2238,587727221950513605,0.22788395,14.77105188,1739,40,3,304,GALAXY,21.621965,20.469259,20.03801,0.291149,0.313239,-0.269394,-0.884239,-36.413597,2.301162,1.006611,7.004885,2.154988,0.016916
A2239,587730775499473902,0.23273826,15.80148705,2566,40,6,310,GALAXY,23.358326,22.143417,23.365543,0.100073,0.105238,-0.246504,-0.256264,-0.134855,-9999,-9999,-9999,-9999,0.032842
A2240,587730774425731983,0.23161585,15.0777094,2566,40,4,310,GALAXY,22.294462,21.192307,21.317739,0.415956,0.05,-0.033798,-0.059944,-0.095575,0.916966,0.576983,-39.914684,0.329905,-0.030578
A2241,587727223024256137,0.22940915,15.73403668,1739,40,5,304,GALAXY,23.540478,22.067326,22.032652,0.228147,0.105113,-5.337166E-4,-1.003468E-3,-1.296141E-3,1.104015,0.705582,-69.805214,1.812096,-0.011204
A2242,587731185130275473,0.23129878,-1.00275437,2662,40,1,284,GALAXY,23.333958,21.967752,21.732477,0.05,0.098902,-0.18626,-0.186138,-0.118926,1.074579,0.539199,2.743294,2.07637,7.966741E-3
A2244,587727225153389063,0.22994385,-10.85589338,1740,40,1,24,GALAXY,23.600712,21.895571,23.437708,0.05,0.05,-0.615037,-0.604211,-0.514064,0.834232,0.573653,8.345979,2.001619,9.743373E-3
A2245,587731186204017437,0.23557137,-0.17379778,2662,40,3,284,GALAXY,24.62796,24.362085,24.465139,0.05,0.149818,-0.21613,-0.229653,-0.124145,1.782876,1.690228,26.577688,0.630497,0.010174
A2246,587727178986423004,0.22872739,-10.21701929,1729,40,3,84,GALAXY,23.422426,22.175739,21.209736,0.244359,0.05,-0.084002,-0.070144,-0.087163,2.629196,1.236497,4.958614,2.211227,-0.034675
A2247,587727220876771914,0.22638782,13.92536304,1739,40,1,304,GALAXY,22.5776,21.707558,21.406502,0.099974,0.05,-7.6755E-3,-0.012329,-0.047655,1.241619,0.670839,4.224524,1.905585,-0.029493
A2248,588015507658834325,0.22830336,-1.09138976,3325,41,1,109,GALAXY,21.112555,20.680029,20.274776,0.798925,0.914023,-1.098762,-0.896004,-2.373043,2.030711,0.860706,4.300237,2.208375,-0.060233
A2249,587731186204017282,0.23186592,-0.11775085,2662,40,3,284,GALAXY,23.228823,21.973217,21.624018,0.999851,0.868007,-0.251918,-0.258615,-0.155138,0.296725,0.225802,2.922982,1.86244,9.816964E-3
A2250,588015508732576297,0.23003689,-0.34143528,3325,41,3,109,GALAXY,23.059591,21.306927,20.248241,0.391072,0.341814,-0.545569,-0.730991,-5.910615,1.181865,0.7247,10.539371,2.00911,-0.048439
A2254,587730775499473835,0.22588794,15.95820534,2566,40,6,310,GALAXY,23.624508,23.12064,21.623852,0.05,0.064883,-0.351547,-0.334221,-0.251217,2.079953,0.72607,3.535821,1.734994,0.054743
A2256,587730774425731983,0.23161585,15.0777094,2566,40,4,310,GALAXY,22.294462,21.192307,21.317739,0.415956,0.05,-0.033798,-0.059944,-0.095575,0.916966,0.576983,-39.914684,0.329905,-0.030578
A2257,588015508732576294,0.22561593,-0.30742737,3325,41,3,109,GALAXY,22.99678,21.364155,20.524237,0.663498,0.708118,-0.027955,-0.038005,-0.099465,2.229705,0.717349,3.312354,1.973302,-0.036857
A2259,587727221413643390,0.2300545,14.49498134,1739,40,2,304,GALAXY,22.33462,23.017523,22.403288,0.05,0.14999,-1.770354E-6,-1.189756E-5,-1.773609E-3,1.929516,0.993992,15.927602,0.934003,0.03559
A2260,587727220876771707,0.22760979,14.0789197,1739,40,1,304,GALAXY,22.465508,21.877256,21.516226,0.05,0.600035,-1.243236,-1.271178,-1.692235,0.909002,0.566856,3.500998,1.212512,-0.070097
A2261,587731187814629819,0.23244388,1.20904478,2662,40,6,284,GALAXY,22.312723,21.734594,21.461309,0.05,0.05,-7.229011E-4,-8.579233E-4,-4.200262E-4,0.615531,0.432684,-118.338928,2.784781,5.314191E-3
A2262,588015508195705445,0.23222694,-0.83291229,3325,41,2,109,GALAXY,23.173973,22.012634,21.69224,0.24567,0.216831,-1.33444E-5,-2.686786E-5,-1.349025E-4,1.323434,0.804022,4.844527,2.015525,-0.021297
A2265,587731186204017285,0.23466981,-0.03436127,2662,40,3,284,GALAXY,23.307182,22.175804,20.737783,0.088441,0.175115,-0.159289,-0.166478,-0.194226,0.670788,0.435172,2.560367,1.987545,-0.072215
A2267,587727178449551809,0.2357593,-10.69527176,1729,40,2,84,GALAXY,22.238768,21.860262,21.39819,0.05,0.067777,-0.307963,-0.281552,-0.363297,1.048799,0.693115,5.912901,2.064745,-0.062313
A2268,587727226764001538,0.23220144,-9.71413168,1740,40,4,24,GALAXY,22.121399,21.603813,21.468103,0.200065,0.400196,-0.28041,-0.280266,-0.1451,0.777121,0.455242,2.15794,2.045236,5.929311E-3
A2269,588015509269447248,0.2300719,0.05479222,3325,41,4,109,GALAXY,21.861191,19.920773,19.083687,0.55704,0.573395,-2.359103,-0.87984,-63.593658,2.570931,1.047746,6.077547,2.219673,-0.030003
A2270,587727225690259831,0.23534388,-10.48580301,1740,40,2,24,GALAXY,23.352716,21.27705,20.343658,0.670731,0.838867,-0.011289,-0.015137,-1.402462,2.163782,0.806712,4.366172,1.998747,-0.031546
A2271,587730774425731985,0.23314057,15.10968119,2566,40,4,310,GALAXY,24.272583,21.894409,21.098375,0.093162,0.213152,-0.208926,-0.220232,-0.215892,0.354021,0.242933,3.602568,2.136385,-0.071468
A2272,587727225153388845,0.23252134,-10.92371158,1740,40,1,24,GALAXY,21.993563,21.216887,21.544212,0.136638,0.14752,-0.31155,-0.317159,-0.176556,0.265823,0.203112,3.52827,1.708416,1.992544E-4
A2273,587731186740888011,0.23468747,0.28753079,2662,40,4,284,GALAXY,22.874125,21.5851,20.723749,0.50465,0.574841,-0.192147,-0.085727,-0.972522,2.400352,0.952209,4.263415,2.181643,-0.037868
A2275,587727178449551988,0.23474214,-10.59747357,1729,40,2,84,GALAXY,23.38027,22.019352,23.125563,0.05,0.05,-0.714042,-0.755743,-0.498944,0.323598,0.321477,-9999,-9999,0.010565
A2276,587727226227130620,0.2330193,-10.16545643,1740,40,3,24,GALAXY,22.501404,21.802969,21.729925,0.9999,0.999665,-3.100071,-2.979485,-2.547794,0.062578,0.039902,4.103364,1.862926,0.173828
A2279,587730773888861052,0.23791137,14.6948519,2566,40,3,310,GALAXY,23.35528,21.444412,22.364975,0.05,0.05,-0.820365,-0.918317,-0.857318,0.862319,0.67935,-3.541971,1.792072,-0.066113
A2282,587730774425731687,0.23835419,14.97823864,2566,40,4,310,GALAXY,21.434839,20.216932,19.889584,0.552737,0.652043,-0.150207,-1.292501,-33.556499,1.684752,0.846828,6.091125,2.188319,-0.04649
A2283,588015510343189311,0.23580757,1.02238596,3325,41,6,109,GALAXY,23.703815,21.700125,20.468761,0.305117,0.363162,-0.305188,-0.579113,-3.371973,3.82158,1.753404,40.95768,2.31521,-0.052902
A2284,587727225690260396,0.23770033,-10.54107231,1740,40,2,24,GALAXY,24.837313,23.691145,22.649485,0.999705,0.999802,-3.074493,-3.076454,-2.459506,-9999,-9999,2.481362,1.149182,0.179338
A2285,588015508195705246,0.23837419,-0.64634743,3325,41,2,109,GALAXY,21.082832,20.129539,19.963045,0.314823,0.500251,-0.171545,-0.059526,-5.956128,1.969863,0.88215,5.564797,2.218442,-0.029863
A2286,587727223024255862,0.22942322,15.58894783,1739,40,5,304,GALAXY,23.13728,21.277702,20.50872,0.310084,0.530114,-0.863363,-0.795907,-2.114471,1.181746,0.643713,3.961244,2.212126,-0.087004
A2287,587730772815119040,0.23567839,13.78054483,2566,40,1,310,GALAXY,24.868614,22.267992,24.415367,0.05,0.05,-0.391186,-0.430706,-0.318788,1.701557,1.577821,8.383025,1.395883,9.827486E-3
A2290,588015508195705449,0.23360008,-0.75690004,3325,41,2,109,GALAXY,21.951929,20.67207,20.209648,0.207175,0.206258,-1.986867,-1.552903,-4.20657,6.78762,3.954937,10.64773,1.929246,-0.069476
A2293,587727179523293614,0.23911148,-9.75708293,1729,40,4,84,GALAXY,22.689632,22.50914,22.659729,0.05,0.34775,-0.065738,-0.063963,-0.030778,1.596996,1.070171,0.271012,1.679734,0.010101
A2295,587727223561126894,0.23566731,16.11196979,1739,40,6,304,GALAXY,23.207979,22.12439,21.094259,0.449973,0.550048,-1.144681E-3,-1.536209E-3,-0.064529,2.06533,1.098901,10.201429,2.049884,-0.032308
A2297,587730774962602942,0.23990694,15.57980536,2566,40,5,310,GALAXY,22.391632,20.480442,19.396183,0.749979,0.780708,-0.318806,-6.58657E-3,-42.923344,4.159203,1.507592,9.145635,2.250774,-0.024715
A2298,587731187814629519,0.236818,1.17116303,2662,40,6,284,GALAXY,19.826977,19.446589,19.203142,0.999778,0.99917,-0.74842,-1.852881,-93.333633,2.947562,1.17313,9.028362,2.076951,9.247579E-3
A2300,587731186204017289,0.24100162,-0.11090372,2662,40,3,284,GALAXY,23.843969,22.020664,21.632477,0.443392,0.619887,-0.400791,-0.502633,-0.525089,2.721435,1.203975,4.734524,1.525663,-0.063248
A2302,587731186740888018,0.23642212,0.22964909,2662,40,4,284,GALAXY,22.446281,20.894466,20.422813,0.809029,0.899839,-0.255094,-0.638258,-7.48021,4.359351,1.153688,8.258775,1.860066,-0.034961
A2303,587727227300872789,0.23746169,-9.24130132,1740,40,5,24,GALAXY,23.192787,21.606644,20.897976,0.249956,0.05,-0.961413,-1.139426,-2.015861,1.377093,0.882933,8.312881,2.115524,-0.070007
A2305,587727223561126489,0.23868276,16.12227251,1739,40,6,304,GALAXY,20.581593,19.691586,19.420271,0.735371,0.768121,-0.643916,-10.522685,-114.369057,2.227075,1.18787,13.317832,1.937498,0.0194
A2306,587727222487384687,0.23554317,15.22344893,1739,40,4,304,GALAXY,22.733318,24.669697,22.798325,0.05,0.05,-0.423484,-0.450073,-0.889836,5.541527,4.737243,-170.449249,8.953646,-0.056754
A2308,587727225690259823,0.23456924,-10.45142434,1740,40,2,24,GALAXY,21.277838,20.818247,20.574677,0.115029,0.34005,-0.296946,-0.361661,-2.683024,2.55108,0.908283,6.145871,2.056798,-0.051351
A2309,588015508195705574,0.23961823,-0.76930243,3325,41,2,109,GALAXY,24.343699,24.136213,21.659554,0.05,0.07809,-0.116539,-0.123587,-0.0885,0.876517,0.523032,3.660543,1.821172,7.875697E-3
A2312,587727220876771930,0.23729032,14.03693319,1739,40,1,304,GALAXY,24.108015,21.974604,21.149893,0.500049,0.598791,-0.400782,-0.565464,-1.138835,1.339415,0.634551,3.663916,1.966302,-0.08315
A2313,587727177912680899,0.24175044,-11.22169127,1729,40,1,84,GALAXY,22.206419,21.760092,21.742706,0.216596,0.200068,-7.718315E-3,-7.706E-3,-1.99439E-3,1.472325,0.956359,2.514868,0.785614,0.010281
A2314,587731187814630228,0.2400888,1.21104808,2662,40,6,284,GALAXY,23.364119,22.420321,21.331564,0.05,0.05,-0.189158,-0.142863,-0.145426,1.19914,0.584319,4.208087,1.845552,-0.067813
A2316,588015509806318048,0.23896986,0.44789219,3325,41,5,109,GALAXY,21.039694,20.346342,20.096682,0.671465,0.764009,-0.015653,-0.07306,-5.21195,1.901837,1.088902,9.495256,2.208203,-0.037212
A2319,587731186204017077,0.24164076,-0.17190983,2662,40,3,284,GALAXY,23.039063,22.384615,22.058044,0.05,0.05,-0.800302,-0.978095,-1.436576,0.458283,0.287691,8.842587,1.250127,-0.060036
A2321,587731186740888016,0.23573851,0.27553323,2662,40,4,284,GALAXY,21.905186,20.848753,20.543451,0.05,0.158241,-1.733821,-1.332354,-5.887521,2.186822,0.927498,5.210835,2.145056,-0.090793
A2322,588015509269447268,0.23996389,0.03194159,3325,41,4,109,GALAXY,22.332148,21.646166,21.274136,0.05,0.05,-0.615806,-0.574752,-0.496028,2.572109,0.729376,3.35274,2.05518,2.20214E-3
A2323,588015507658834111,0.24021259,-1.15616796,3325,41,1,109,GALAXY,19.519604,18.304228,17.850513,0.811764,0.793718,-25.628992,-7.33912,-628.975891,3.145433,1.325916,9.3159,2.282947,0.122368
A2325,587730774962602938,0.23986965,15.41101775,2566,40,5,310,GALAXY,23.008511,22.115488,21.691097,0.35351,0.265638,-0.261943,-0.333851,-0.253864,0.519351,0.350287,6.116741,0.283969,0.017983
A2328,587727223561126763,0.23559872,16.20355207,1739,40,6,304,GALAXY,23.493422,23.979353,21.120075,0.248331,0.313099,-0.081573,-0.048662,-0.104457,3.67892,2.35195,3.510684,1.659425,-0.046883
A2334,587731186204017459,0.24427123,-0.1847347,2662,40,3,284,GALAXY,23.61342,23.022047,21.785437,0.199873,0.323592,-0.469042,-0.463707,-0.465175,0.776276,0.538228,-185.120667,4.201217,-0.053673
A2335,587731185667146581,0.24617622,-0.4352676,2662,40,2,284,GALAXY,23.319239,22.76124,21.132401,0.05,0.05,-0.307143,-0.41707,-2.45961,3.90357,1.390953,10.241621,1.784137,-0.044686
A2336,587730772815118809,0.24134534,13.83672777,2566,40,1,310,GALAXY,20.897907,20.199875,20.196251,0.579775,0.627394,-1.327128,-3.639423,-15.32592,1.771144,1.10541,17.272221,2.055955,-0.033574
A2338,587727220876771934,0.23959739,14.02323315,1739,40,1,304,GALAXY,22.621603,21.463568,20.893881,0.365494,0.447832,-2.074828,-2.816914,-4.369869,-9999,-9999,7.734075,1.769213,-0.013877
A2340,587727180060164587,0.23744017,-9.50525695,1729,40,5,84,GALAXY,20.809719,20.149019,20.021656,0.10285,0.15003,-0.058531,-0.107296,-7.19207,2.844453,1.302711,14.381834,2.004596,-0.02821
A2341,587727223024255885,0.24467162,15.58385644,1739,40,5,304,GALAXY,23.279116,21.597723,20.865173,0.324438,0.245921,-1.159338,-1.163939,-1.135862,1.659992,0.769995,3.060328,2.267158,0.015693
A2343,587727226227131174,0.24174053,-10.00119246,1740,40,3,24,GALAXY,24.282465,24.857349,26.350674,0.998865,0.999789,-1.89197,-2.161509,-1.700595,-9999,-9999,-9999,-9999,8.485079E-3
A2346,588015509806318269,0.24209757,0.59358621,3325,41,5,109,GALAXY,22.782007,21.793608,21.800457,0.05,0.082423,-0.304291,-0.254138,-0.824494,4.433035,1.539295,60.216022,1.967538,-0.066507
A2347,587727179523293615,0.23924324,-9.76978534,1729,40,4,84,GALAXY,22.623465,22.526232,21.900936,0.05,0.093302,-0.078426,-0.079775,-0.040347,4.388649,0.775826,4.00382,1.760068,3.01431E-3
A2348,587731185667145818,0.24218866,-0.538313,2662,40,2,284,GALAXY,19.591373,18.468037,18.051275,0.817635,0.766071,-47.74041,-4.457583,-596.09082,3.329426,1.203099,6.17044,2.275601,0.035983
A2349,588015510343188524,0.2420898,0.91777168,3325,41,6,109,GALAXY,20.011944,19.661129,19.156717,0.311293,0.289318,-15.160548,-4.837483,-44.358917,7.738586,3.135957,8.083075,2.179527,-0.045325
A2350,587731186204017077,0.24164076,-0.17190983,2662,40,3,284,GALAXY,23.039063,22.384615,22.058044,0.05,0.05,-0.800302,-0.978095,-1.436576,0.458283,0.287691,8.842587,1.250127,-0.060036
A2351,587731186204017382,0.2383367,-0.01155011,2662,40,3,284,GALAXY,23.848625,22.764626,21.550419,0.545931,0.79801,-7.001129E-3,-0.010081,-0.020005,1.165097,0.716813,4.962475,2.033594,-0.035443
A2352,587727223024255901,0.24621952,15.77464611,1739,40,5,304,GALAXY,23.9496,21.629726,20.664755,0.676518,0.829097,-0.04883,-0.025097,-0.313867,3.087795,0.930222,4.417047,2.229832,-0.028672
A2353,587727220876771725,0.24411454,13.95224795,1739,40,1,304,GALAXY,21.636309,21.126484,20.787277,0.333511,0.445297,-0.130363,-0.208743,-0.609794,2.320416,0.650013,3.402991,1.637638,-0.038429
A2355,588015508732576145,0.24412554,-0.25868358,3325,41,3,109,GALAXY,21.332293,19.929058,19.486147,0.387161,0.4384,-1.334983,-0.652139,-25.417322,2.213008,0.925651,4.735422,2.246492,-0.05656
A2356,587727220876772248,0.2407123,14.10179397,1739,40,1,304,GALAXY,22.429045,21.789225,22.246202,0.05,0.05,-0.229872,-0.271735,-0.202886,-9999,-9999,-20.58346,1.544199,0.129508
A2358,587727180060164595,0.24058786,-9.46564432,1729,40,5,84,GALAXY,22.014551,20.965693,19.873196,0.949972,0.875437,-0.660432,-0.44091,-1.588128,3.528052,1.127873,5.741196,2.197817,-0.044342
A2359,587727223561126970,0.24526348,16.15695232,1739,40,6,304,GALAXY,22.65962,23.295189,23.058525,0.131159,0.05,-4.128193E-3,-2.266225E-3,-4.796677E-4,4.429471,3.697375,-9999,-9999,8.250586E-3
A2360,587727225153388577,0.24348651,-10.93724156,1740,40,1,24,GALAXY,16.556755,15.69655,16.636341,0.493888,0.69545,-6.916881,-4.265335,-176.934769,5.452636,3.417118,414.626343,2.357588,1.609745
A2361,587730774962603090,0.24053708,15.52876797,2566,40,5,310,GALAXY,23.94589,24.995453,21.69548,0.05,0.086151,-7.564228E-3,-6.730058E-3,-4.803815E-3,1.29976,0.565514,4.419306,1.702258,7.273133E-3
A2362,587731185130275203,0.24358688,-0.87449318,2662,40,1,284,GALAXY,21.618883,20.774076,20.32128,0.297373,0.402024,-0.144974,-0.229168,-0.601505,0.769335,0.519993,4.104156,1.944783,-0.046289
A2366,587730774425731702,0.24515897,15.14638065,2566,40,4,310,GALAXY,21.917103,21.202166,21.019571,0.05,0.111446,-0.435734,-0.993593,-4.412714,1.117255,0.754075,8.201508,1.909439,-0.06692
A2368,587731186204017079,0.24443467,-0.04902567,2662,40,3,284,GALAXY,22.001366,21.603233,21.134935,0.274482,0.307041,-0.055381,-0.111382,-0.730988,1.361072,0.850266,9.557368,1.972468,-0.047667
A2369,587727178986422719,0.24802564,-10.17770886,1729,40,3,84,GALAXY,21.327909,20.269747,19.716398,0.568671,0.605369,-1.242394,-1.22461,-28.894907,4.132053,1.578237,13.031091,2.133934,-0.03204
A2370,587727227300873120,0.24377955,-9.33179622,1740,40,5,24,GALAXY,23.245415,22.19553,21.925087,0.05,0.05,-3.285452E-3,-3.719063E-3,-2.607142E-3,0.934277,0.495366,3.13681,2.056081,0.017234
A2372,587727221413642774,0.24592575,14.52225706,1739,40,2,304,GALAXY,21.29068,20.545465,20.1495,0.529629,0.558369,-0.683596,-1.419443,-27.61669,2.489506,0.904215,5.382122,2.107004,-0.053601
A2373,587727226764001938,0.24175869,-9.67569296,1740,40,4,24,GALAXY,25.361004,21.641848,20.685774,0.644469,0.799758,-0.187093,-0.149625,-2.10495,2.269124,1.116476,8.503707,2.272522,-0.039714
A2374,587727179523293986,0.2434696,-9.88310546,1729,40,4,84,GALAXY,24.646181,23.155403,23.804783,0.05,0.05,-0.251626,-0.297136,-0.255702,1.729931,1.650694,34.352573,0.206625,-0.07423
A2377,588015509806318277,0.24946917,0.48220474,3325,41,5,109,GALAXY,22.793051,21.601902,20.858995,0.257248,0.253251,-4.743154E-3,-0.02605,-2.051029,2.441128,1.318429,10.446717,1.915921,3.825949E-3
A2379,587731186740888344,0.24892027,0.293976,2662,40,4,284,GALAXY,24.584755,22.306801,22.950132,0.128065,0.05,-1.375822,-1.37576,-0.935215,0.307665,0.235524,1.971196,1.759098,0.015097
A2380,587727221413642767,0.24410076,14.45044885,1739,40,2,304,GALAXY,22.331388,21.833216,21.627758,0.05,0.084488,-0.5791,-0.560943,-0.587254,0.768658,0.447217,13.122985,0.797883,-0.063032
A2382,587727225153389342,0.2449679,-10.9968531,1740,40,1,24,GALAXY,21.911377,20.409838,20.846733,0.05,0.05,-0.136035,-0.145547,-0.137464,0.10176,0.063528,12.222754,0.976368,-4.616777E-3
A2383,587730775499473928,0.24788477,15.94143596,2566,40,6,310,GALAXY,23.769123,22.743744,21.688368,0.05,0.05,-0.059858,-0.086149,-0.128735,0.881821,0.653188,13.408955,1.318248,-0.026125
A2384,587731187277759601,0.2476627,0.68578387,2662,40,5,284,GALAXY,23.333601,21.907118,21.690828,0.05,0.05,-0.078637,-0.111679,-0.128765,0.673634,0.499834,7.703507,1.611771,-0.033249
A2385,588015508195704894,0.24276085,-0.77740745,3325,41,2,109,GALAXY,20.609398,20.314938,20.066771,0.303681,0.391178,-1.394821,-2.327082,-15.332242,2.933681,1.159778,10.255001,2.046848,-0.052261
A2386,587731187277759114,0.25225712,0.79586677,2662,40,5,284,GALAXY,21.789299,21.144945,21.264118,0.05,0.05,-0.012587,-0.016851,-0.072918,1.746457,0.926101,9.739994,2.139807,-0.042603
A2387,588015509269447287,0.24774098,0.19231728,3325,41,4,109,GALAXY,22.411709,22.358971,22.291607,0.099997,0.241094,-0.307417,-0.279653,-0.320686,1.233199,0.713647,19.318033,0.710313,-0.067246
A2388,587730775499473731,0.24883961,15.88815033,2566,40,6,310,GALAXY,23.111004,21.945675,21.378578,0.217293,0.316654,-1.00333,-0.850925,-0.79657,1.752729,0.712301,3.32967,1.900885,5.888939E-3
