Name,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A8198,587727226227392899,0.90122099,-10.1327313,1740,40,3,28,GALAXY,20.417601,19.838114,19.459572,0.249223,0.327233,-2.674891,-5.143424,-52.559662,3.016686,1.297572,13.814784,2.208318,-0.059553
A8199,587727220877033975,0.89886388,14.05237397,1739,40,1,308,GALAXY,21.368187,20.755945,20.262897,0.186666,0.316363,-0.495338,-1.105396,-9.693391,0.872634,0.552707,4.191886,2.059018,-0.066418
A8201,587730773352252164,0.89902346,14.23503071,2566,40,2,314,GALAXY,24.296633,21.798967,21.758968,0.05,0.05,-0.591652,-0.592335,-0.38522,-9999,-9999,1.41586,2.301776,9.968167E-4
A8202,587727227838005581,0.8935565,-8.77827286,1740,40,6,28,GALAXY,22.150539,20.76334,20.546078,0.720941,0.746522,-0.368274,-0.358205,-1.186636,2.76797,1.163366,8.156036,2.020355,-0.067989
A8205,588015510343516801,0.8964067,0.97630677,3325,41,6,114,GALAXY,22.829956,22.166288,22.182762,0.05,0.05,-0.042746,-0.057583,-0.046632,0.422534,0.334535,3.559664,1.295228,-0.047991
A8206,587731185667408594,0.90071002,-0.55013785,2662,40,2,288,GALAXY,23.419628,22.236599,21.884638,0.05,0.05,-1.345493,-1.031213,-1.538291,1.910329,0.758544,9.148797,1.679641,-0.049706
A8207,587727180060492006,0.89282706,-9.47450672,1729,40,5,89,GALAXY,22.205021,21.883852,21.275412,0.326294,0.565626,-0.093951,-0.100543,-0.076643,2.23142,0.793576,4.036874,1.709977,0.013807
A8209,587727221413905028,0.89798349,14.41137104,1739,40,2,308,GALAXY,22.236124,20.690018,20.039511,0.599852,0.728692,-0.122078,-0.038723,-17.096416,1.758018,0.774651,3.775896,2.254579,-0.025717
A8210,587727178986750289,0.90139831,-10.31696865,1729,40,3,89,GALAXY,22.795177,22.42804,21.922659,0.05,0.05,-0.411844,-0.393026,-0.358176,1.514993,0.935792,2.633521,1.715107,0.014882
A8211,587731185130537513,0.8979914,-0.85952831,2662,40,1,288,GALAXY,21.665541,21.351004,20.816916,0.099974,0.199466,-0.317806,-0.219913,-1.451826,2.472186,1.198569,14.091512,1.069121,-0.050413
A8212,587727225153651242,0.89441283,-10.92604933,1740,40,1,28,GALAXY,21.678604,20.371746,19.461918,0.863076,0.852137,-0.037933,-0.065857,-8.832556,3.566614,1.087731,6.789031,2.273122,-0.019771
A8213,587727180060492307,0.89834481,-9.35479355,1729,40,5,89,GALAXY,22.805861,21.125351,20.365419,0.758637,0.979866,-5.307323,-3.042272,-8.639861,3.191488,1.505324,6.580731,2.441867,-0.083124
A8214,587727223561388376,0.90154132,16.06592889,1739,40,6,308,GALAXY,21.680389,21.156826,21.058681,0.05,0.166039,-0.388338,-0.292802,-1.168568,2.136496,0.905693,6.389078,2.201537,-0.058439
A8215,587727178449879388,0.90085338,-10.76766372,1729,40,2,89,GALAXY,22.502623,22.202753,22.112442,0.05,0.05,-1.548122,-1.615386,-2.341654,1.621851,1.009604,3.317184,1.662327,-0.055254
A8216,587731185667408415,0.90415531,-0.62442115,2662,40,2,288,GALAXY,22.825916,22.128582,22.122089,0.100003,0.330698,-3.377716,-3.14168,-6.317145,1.980852,1.399938,7.374927,1.071154,-0.075996
A8218,588015507659161797,0.90000289,-1.06725149,3325,41,1,114,GALAXY,21.066372,20.132406,19.714443,0.878041,0.87047,-0.362788,-1.704833,-38.248295,3.859442,1.441396,15.868557,1.991139,-0.026754
A8219,587727180597363294,0.90336746,-9.03228537,1729,40,6,89,GALAXY,23.352924,21.982288,21.343651,0.459165,0.410511,-0.263886,-0.293119,-0.486213,2.648887,1.507684,18.021267,2.128254,-0.055849
A8220,587731186204279636,0.89451393,-0.10167188,2662,40,3,288,GALAXY,23.18931,22.267963,21.73279,0.099864,0.393618,-0.109247,-0.143254,-0.154503,0.968135,0.600025,5.824599,1.922969,-0.060536
A8222,587727221413905031,0.90122401,14.36063027,1739,40,2,308,GALAXY,22.587891,21.486626,21.197353,0.731828,0.85503,-0.177648,-0.70973,-6.263778,1.612658,0.96816,10.34185,2.085367,-0.050961
A8224,587727227838005581,0.8935565,-8.77827286,1740,40,6,28,GALAXY,22.150539,20.76334,20.546078,0.720941,0.746522,-0.368274,-0.358205,-1.186636,2.76797,1.163366,8.156036,2.020355,-0.067989
A8226,587727222487646306,0.8998436,15.23549029,1739,40,4,308,GALAXY,24.87166,23.905914,21.883654,0.05,0.05,-6.029959E-5,-3.965859E-5,-1.041477E-4,1.628783,0.733398,2.29911,1.714146,-0.017226
A8228,588015510343516557,0.89888702,0.87500034,3325,41,6,114,GALAXY,21.897654,21.265932,20.816927,0.467591,0.433325,-0.043043,-0.068545,-0.46083,1.931496,0.966042,6.34907,2.08159,-0.042052
A8230,587731185667408402,0.89850809,-0.50477876,2662,40,2,288,GALAXY,22.820526,22.808031,23.123291,0.05,0.05,-0.188113,-0.189837,-0.111913,4.540926,1.089628,52.194992,-1.52357,3.298187E-3
A8231,587727227838005591,0.8978307,-8.9072862,1740,40,6,28,GALAXY,22.080647,21.409397,20.693871,0.527739,0.50443,-0.027212,-0.033607,-0.051405,0.858263,0.609441,5.555723,2.008336,-0.045613
A8232,587727180060492507,0.90145127,-9.48308696,1729,40,5,89,GALAXY,24.601101,25.596098,24.251347,0.05,0.05,-2.318473E-3,-5.22089E-3,-8.084921E-3,4.542606,2.079085,18.782066,0.926083,-0.038754
A8234,587727223561388641,0.89850786,16.04851548,1739,40,6,308,GALAXY,22.537462,21.817114,21.424452,0.407776,0.289832,-0.288463,-0.398123,-0.69504,1.794551,0.902603,5.884468,1.665693,-0.0605
A8235,587730774962865185,0.90024782,15.53002791,2566,40,5,314,GALAXY,24.425238,23.130644,21.456383,0.05,0.051456,-0.010529,-8.163538E-3,-6.70365E-3,2.237531,0.724732,2.113868,2.097297,0.011381
A8236,587727180060492458,0.89992131,-9.55087941,1729,40,5,89,GALAXY,23.208944,22.557901,21.078537,0.921285,0.546943,-5.019789E-3,-5.801411E-3,-0.011461,1.964445,0.843436,5.052315,1.983022,-0.035514
A8237,587727178449879387,0.90198138,-10.68624742,1729,40,2,89,GALAXY,21.804461,21.013145,20.523329,0.452941,0.562506,-0.217984,-0.36327,-6.591565,3.665282,1.401682,15.342012,2.170556,-0.044435
A8238,587727178449879390,0.9035474,-10.61967937,1729,40,2,89,GALAXY,21.229834,20.480434,20.316772,0.462131,0.540547,-0.022186,-0.354176,-9.03208,2.561651,1.110144,11.58646,1.99218,-0.019412
A8241,587730774962865081,0.90424587,15.46130969,2566,40,5,314,GALAXY,22.88768,21.876282,21.439816,0.164036,0.394473,-5.196788E-3,-0.015075,-0.200121,4.338706,1.054687,8.247474,1.967766,-0.028152
A8244,587727180597363294,0.90336746,-9.03228537,1729,40,6,89,GALAXY,23.352924,21.982288,21.343651,0.459165,0.410511,-0.263886,-0.293119,-0.486213,2.648887,1.507684,18.021267,2.128254,-0.055849
A8245,588015508196032886,0.90222069,-0.80379196,3325,41,2,114,GALAXY,21.106441,20.034348,19.778904,0.480944,0.537104,-3.712503,-5.993576,-39.512749,2.399714,1.107254,10.158029,2.202185,-0.100329
A8246,587727222487646300,0.9019807,15.3590307,1739,40,4,308,GALAXY,24.03232,24.23012,23.337183,0.05,0.05,-0.529231,-3.098645,-4.907483,1.665041,1.107227,8.425073,0.46045,-0.041275
A8248,587727225153650814,0.90281948,-10.87708532,1740,40,1,28,GALAXY,22.657993,21.048925,20.230181,0.234692,0.334904,-0.185174,-0.087334,-0.322162,3.397593,0.851579,2.971823,2.189371,-0.03336
A8249,587727178986750809,0.90507476,-10.33284022,1729,40,3,89,GALAXY,25.842724,25.61684,23.025614,0.05,0.189439,-0.336287,-0.335533,-0.234543,1.372608,0.997822,15.548595,0.774143,0.138418
A8251,587730773889122595,0.90356994,14.62708917,2566,40,3,314,GALAXY,20.908619,20.731544,20.385891,0.674394,0.338085,-2.018191,-1.853969,-7.269186,2.13055,0.803447,2.87125,2.117284,-1.317217E-3
A8252,587727225690522221,0.90426309,-10.56032045,1740,40,2,28,GALAXY,25.735044,22.284119,20.727095,0.05,0.106858,-1.571131,-1.714154,-5.872964,5.899201,1.871722,17.48196,2.277067,-0.06037
A8253,587731185667408415,0.90415531,-0.62442115,2662,40,2,288,GALAXY,22.825916,22.128582,22.122089,0.100003,0.330698,-3.377716,-3.14168,-6.317145,1.980852,1.399938,7.374927,1.071154,-0.075996
A8254,587727180060492016,0.90251759,-9.3474998,1729,40,5,89,GALAXY,22.514193,21.598534,20.984262,0.370958,0.452171,-0.063358,-0.109694,-1.271324,2.794949,1.255263,12.314683,2.226455,-0.035871
A8255,588015508732903804,0.89938839,-0.27246486,3325,41,3,114,GALAXY,21.260633,20.69096,20.600513,0.499971,0.562221,-4.947819E-4,-3.180371E-4,-0.064665,1.456028,0.799523,6.136955,2.098609,-0.026936
A8256,587727178449879163,0.90417458,-10.72938489,1729,40,2,89,GALAXY,19.310678,18.28017,17.802876,0.350012,0.404228,-4.0766,-101.284317,-1453.91626,3.764982,1.870353,30.338526,2.233348,0.105592
A8259,587731185130537537,0.90823551,-0.839344,2662,40,1,288,GALAXY,21.552876,20.887365,20.766987,0.261156,0.436127,-0.809755,-1.277662,-5.362846,1.638281,0.885973,6.979196,1.961504,-0.087338
A8260,587727178449879390,0.9035474,-10.61967937,1729,40,2,89,GALAXY,21.229834,20.480434,20.316772,0.462131,0.540547,-0.022186,-0.354176,-9.03208,2.561651,1.110144,11.58646,1.99218,-0.019412
A8264,587727180597363497,0.90714473,-9.01045903,1729,40,6,89,GALAXY,23.423386,22.608215,21.442593,0.05,0.200039,-0.276335,-0.249777,-0.354085,1.129986,0.725476,8.442364,1.968163,-0.056744
A8265,587731187814892305,0.90689596,1.07970527,2662,40,6,288,GALAXY,24.846581,22.170738,21.088816,0.05,0.05,-0.180067,-0.25294,-0.779201,1.883572,1.111681,7.903184,2.134908,-0.038108
A8266,587727223561389005,0.90376855,16.07569477,1739,40,6,308,GALAXY,22.394268,22.816824,22.126183,0.05,0.05,-0.07716,-0.051453,-0.042437,2.960476,1.100802,31.735476,0.356553,0.052936
A8267,587727178449879290,0.90628471,-10.74205351,1729,40,2,89,GALAXY,22.107069,20.989531,20.47781,0.103257,0.148953,-2.43663,-2.481028,-2.044018,2.19006,0.666435,3.039016,1.899717,0.045399
A8268,588015507659161912,0.90516757,-1.23815337,3325,41,1,114,GALAXY,21.820822,21.526911,21.253361,0.482995,0.371092,-0.098407,-0.1287,-0.214618,1.624589,0.854818,5.530836,1.805885,-0.047178
A8270,587727227301135083,0.90607869,-9.27999374,1740,40,5,28,GALAXY,22.722767,22.124371,21.199039,0.468936,0.526496,-9.363824E-3,-0.010792,-0.025454,1.645501,0.965543,6.06088,2.152589,-0.043269
A8271,587727180597362943,0.90397752,-8.96288764,1729,40,6,89,GALAXY,22.318161,23.412411,22.550879,0.05,0.05,-0.066056,-0.082744,-0.477921,4.373638,1.565894,15.55303,1.182589,-0.060826
A8272,587727177913008704,0.90699817,-11.03678256,1729,40,1,89,GALAXY,24.089222,21.881582,21.124289,0.924821,0.854468,-0.266988,-0.322782,-0.318079,2.060767,0.918238,4.948285,1.757379,-0.06865
A8273,587730775499735695,0.90458528,15.98298064,2566,40,6,314,GALAXY,21.78768,21.012299,20.830503,0.342127,0.093684,-7.776416E-3,-0.017475,-0.032377,1.257651,0.687784,3.845268,2.100246,-0.030396
A8274,587727178986749975,0.90414251,-10.3629619,1729,40,3,89,GALAXY,23.057915,23.772003,21.543049,0.05,0.05,-8.484389E-5,-2.814353E-4,-5.307503E-3,1.423481,0.872334,8.725526,2.048651,7.062894E-3
A8275,587727225690521995,0.90731733,-10.44548829,1740,40,2,28,GALAXY,22.346064,21.85058,21.984829,0.05,0.05,-0.064713,-0.072938,-0.160479,2.45385,0.867079,16.145515,2.08805,-0.047723
A8276,587727222487646850,0.90590031,15.30426107,1739,40,4,308,GALAXY,22.830761,21.855831,22.167101,0.05,0.05,-0.073498,-0.092175,-0.39302,1.897213,1.300854,17.680536,0.789783,0.105351
A8277,587727227838006079,0.90318266,-8.82264537,1740,40,6,28,GALAXY,21.556011,19.780743,19.781105,0.05,0.062753,-0.308689,-0.372398,-0.672088,10.03941,2.97964,17.818035,0.489668,-0.016714
A8278,587731185667408601,0.90844431,-0.53983057,2662,40,2,288,GALAXY,22.333321,20.873791,20.156633,0.201182,0.203442,-1.486736,-1.771269,-3.362086,4.141079,1.110072,6.997243,2.239506,-0.058146
A8279,587727180597363497,0.90714473,-9.01045903,1729,40,6,89,GALAXY,23.423386,22.608215,21.442593,0.05,0.200039,-0.276335,-0.249777,-0.354085,1.129986,0.725476,8.442364,1.968163,-0.056744
A8280,587727225690522224,0.90397127,-10.51151948,1740,40,2,28,GALAXY,25.15641,22.177164,21.164419,0.957074,0.915528,-0.26764,-0.285105,-0.418045,1.176586,0.642659,3.512569,2.039143,-0.069538
A8281,587727225690521988,0.90445658,-10.40748622,1740,40,2,28,GALAXY,21.876284,20.459908,20.042398,0.408771,0.509838,-0.891286,-1.260617,-15.495042,1.862917,0.884674,6.190636,2.13029,-0.066837
A8282,587730773889123049,0.9119307,14.61295105,2566,40,3,314,GALAXY,22.367636,20.570051,19.826761,0.705351,0.529543,-3.870304,-2.56483,-11.621682,2.666734,0.945713,3.470574,2.321624,-0.04046
A8284,587727178449879387,0.90198138,-10.68624742,1729,40,2,89,GALAXY,21.804461,21.013145,20.523329,0.452941,0.562506,-0.217984,-0.36327,-6.591565,3.665282,1.401682,15.342012,2.170556,-0.044435
A8285,587730775499735713,0.91070752,15.88896287,2566,40,6,314,GALAXY,24.115204,22.485529,21.659466,0.060943,0.05,-0.651809,-0.765536,-0.948447,1.836809,0.808457,2.40423,1.490797,-0.075592
A8290,588015510343516576,0.90596281,0.93806232,3325,41,6,114,GALAXY,21.110146,20.741673,20.379776,0.276361,0.400946,-0.587731,-0.914013,-2.906136,1.128659,0.749747,7.075725,1.801216,-0.055098
A8293,587727178449879813,0.90864525,-10.70200075,1729,40,2,89,GALAXY,23.425869,21.728592,20.580927,0.800167,0.629877,-1.036304,-0.443808,-0.833852,3.429225,2.040102,4.094071,1.903202,-0.063208
A8296,588015508732904318,0.90826868,-0.33845954,3325,41,3,114,GALAXY,23.207216,22.981773,21.419086,0.199985,0.39987,-0.080735,-0.105475,-0.326766,1.43127,0.954692,19.327835,0.754279,-3.625064E-3
A8298,588015508196032892,0.90633646,-0.72490692,3325,41,2,114,GALAXY,20.906145,19.996859,19.649254,0.813642,0.804455,-0.021697,-0.055504,-25.761799,2.240269,0.921448,5.621168,2.177478,-0.019744
A8299,587727178449879398,0.90654592,-10.78574177,1729,40,2,89,GALAXY,21.971106,21.193775,20.736763,0.999785,0.976073,-2.297945,-2.418862,-2.198499,1.989611,0.765019,3.845127,1.751816,0.030605
A8300,587731185130537843,0.90722057,-0.97982268,2662,40,1,288,GALAXY,25.232832,22.935068,21.254293,0.074992,0.05,-0.145357,-0.139116,-0.212181,1.288932,0.657661,6.465053,1.890711,-0.063472
A8301,587731185667408694,0.91112178,-0.59836094,2662,40,2,288,GALAXY,23.024944,21.510479,20.300741,0.529808,0.306257,-0.414472,-0.334013,-1.911656,3.961301,1.871247,15.069111,2.246397,0.094677
A8304,587727225690522354,0.90997749,-10.47860602,1740,40,2,28,GALAXY,23.109308,22.773569,21.645496,0.05,0.062377,-0.222454,-0.226309,-0.171244,2.793142,1.032341,2.187713,1.862446,0.010106
A8306,588015507659161932,0.90969337,-1.17137298,3325,41,1,114,GALAXY,23.11072,20.79269,20.022869,0.647393,0.77788,-2.173551,-0.974061,-14.896553,2.671441,1.155677,6.5925,2.208605,-0.052139
A8311,587727180060492320,0.91148167,-9.38507379,1729,40,5,89,GALAXY,22.344345,21.396744,20.397934,0.607008,0.466315,-0.02267,-9.093459E-3,-0.051373,2.7388,1.107126,5.602319,2.113131,-0.03275
A8312,587727178986750593,0.90946636,-10.19829039,1729,40,3,89,GALAXY,23.402491,22.219929,22.357841,0.05,0.05,-0.03501,-0.041973,-0.023414,-9999,-9999,-2909.26196,-76.830299,3.451284E-3
A8313,587727178986749977,0.90735523,-10.36080927,1729,40,3,89,GALAXY,22.167471,23.488428,21.579226,0.324033,0.292231,-4.232102E-4,-1.047936E-3,-0.020486,2.621538,1.514682,23.735355,1.737875,-0.012859
A8316,587730772815381249,0.91379109,13.89812434,2566,40,1,314,GALAXY,23.626265,21.80463,21.230837,0.05,0.241765,-0.862748,-0.796901,-0.655269,0.706101,0.44967,2.867476,1.965742,0.016739
A8324,587731185667408604,0.91116352,-0.55870274,2662,40,2,288,GALAXY,23.95504,21.93288,21.114426,0.05,0.060156,-1.345025,-1.381051,-1.709901,1.502687,0.64155,3.672973,1.698692,-0.099828
A8325,588015508732904309,0.90824165,-0.41044587,3325,41,3,114,GALAXY,24.129259,22.18227,22.06562,0.05,0.054323,-1.116511,-1.047431,-0.844379,1.372506,0.80542,11.490973,1.207287,0.138344
A8326,587727180060492027,0.9105949,-9.35431495,1729,40,5,89,GALAXY,22.047119,20.959303,20.671686,0.299648,0.355018,-0.584208,-0.904444,-3.396399,1.736976,1.126742,13.577538,2.200941,-0.070387
A8327,587727222487646317,0.90968245,15.28371399,1739,40,4,308,GALAXY,22.753351,22.998657,21.979795,0.50189,0.590397,-6.698295E-3,-0.011507,-0.491346,3.325254,1.709478,19.853064,1.984259,0.018538
A8328,588015507659161934,0.91182033,-1.12551385,3325,41,1,114,GALAXY,21.977747,21.144016,21.062328,0.05,0.05,-0.532957,-0.31891,-0.920753,1.936713,0.938112,6.689433,2.203922,-0.055446
A8329,587731185130602773,0.9119489,-0.96673884,2662,40,1,289,GALAXY,21.512857,20.570808,19.987423,0.784714,0.781893,-0.044626,-0.847444,-19.288599,2.136394,1.207437,14.3938,1.948723,-0.03245
A8332,587731187278020870,0.91038163,0.62994697,2662,40,5,288,GALAXY,20.784267,20.068136,19.749994,0.544017,0.637794,-1.427621E-3,-0.653381,-37.01498,2.305008,1.06121,9.352076,2.005138,-9.263869E-3
A8333,587727225153651261,0.91065633,-10.82923967,1740,40,1,28,GALAXY,22.695084,21.620052,21.945724,0.225079,0.224245,-2.603486,-2.820846,-3.351844,2.613448,1.584328,14.683969,1.692769,-0.082335
A8334,587727180060492322,0.91106153,-9.44920223,1729,40,5,89,GALAXY,24.07407,21.711781,21.625612,0.050257,0.321519,-0.687265,-0.68729,-0.439801,0.626633,0.385812,2.758519,1.895022,6.410811E-5
A8337,587731185667408695,0.91110026,-0.50181988,2662,40,2,288,GALAXY,24.157705,23.693754,21.769381,0.644062,0.339946,-0.29921,-0.325168,-0.237273,0.824773,0.514244,5.503186,1.904967,0.017117
A8338,587727178449879816,0.91167141,-10.78922863,1729,40,2,89,GALAXY,24.957546,22.6605,20.936214,0.05,0.093773,-0.526464,-0.507492,-0.618358,3.138999,0.859525,4.168098,1.900559,-0.055834
A8339,588015509806646232,0.91670911,0.42872363,3325,41,5,114,GALAXY,23.091471,22.646702,21.417341,0.660755,0.75006,-0.040981,-0.076657,-0.161808,1.149195,0.819088,7.038954,3.131207,-0.016422
A8340,587731186741216031,0.91422467,0.34019524,2662,40,4,289,GALAXY,25.10844,23.019045,21.794096,0.05,0.05,-0.747756,-0.805361,-0.734436,1.182827,0.543131,4.452042,1.8471,0.019588
A8341,587727178449879406,0.9121795,-10.64439629,1729,40,2,89,GALAXY,22.034584,21.34918,21.029997,0.145286,0.224731,-0.345305,-0.362669,-0.819839,3.942247,1.272865,10.058538,1.86473,-0.04578
A8342,587727178449879409,0.91434656,-10.68257096,1729,40,2,89,GALAXY,22.141672,21.333584,21.62203,0.099998,0.450002,-0.563725,-0.551295,-0.932643,0.932868,0.721835,-11.1832,1.06055,-0.058211
A8343,587727225153651275,0.91569302,-10.97228064,1740,40,1,28,GALAXY,22.278975,20.876831,19.87645,0.690739,0.787557,-1.593476,-0.316331,-6.395005,4.833774,1.421357,5.272747,2.252976,-0.039748
A8344,588015509806645478,0.91271155,0.60201822,3325,41,5,114,GALAXY,21.868383,20.395615,20.151291,0.45003,0.649997,-0.11348,-0.159364,-0.473047,1.047216,0.716863,11.481277,2.180009,0.041659
A8345,587731187814957262,0.91265618,1.06550205,2662,40,6,289,GALAXY,22.641203,23.41902,22.009155,0.149539,0.19424,-0.079446,-0.044733,-0.246938,6.489163,3.478621,8.869699,1.532455,-0.036524
A8348,587727226764264082,0.90892645,-9.7111349,1740,40,4,28,GALAXY,22.981829,21.16757,19.993017,0.525664,0.425512,-2.787799,-1.817627,-6.558795,2.274332,1.081223,4.347965,2.369859,-0.072526
A8349,587730772815381464,0.90861455,13.82658601,2566,40,1,314,GALAXY,23.406006,23.002192,21.153978,0.05,0.05,-5.008989E-3,-7.025173E-3,-0.144867,2.026734,1.060614,52.410545,1.545213,-7.99634E-3
A8351,587727179523621150,0.91282285,-9.80763217,1729,40,4,89,GALAXY,22.161148,21.441395,21.0793,0.231766,0.434937,-0.474551,-0.423464,-0.334006,0.392191,0.267155,3.630374,2.006089,6.379869E-3
A8352,587727177913008711,0.91558983,-11.03041669,1729,40,1,89,GALAXY,22.106441,20.69894,20.098505,0.132773,0.13597,-0.072414,-0.03578,-1.179638,4.646118,1.251324,7.370479,2.345591,-0.029251
A8353,587727179523621470,0.91564248,-9.83928059,1729,40,4,89,GALAXY,23.381979,21.709175,23.677284,0.05,0.05,-1.106247,-1.151262,-0.957229,2.1384,1.444182,14.865508,2.894846,8.273507E-3
A8354,588015509806645395,0.91478452,0.47319744,3325,41,5,114,GALAXY,21.385736,20.124928,19.62392,0.812446,0.765556,-1.085785,-0.806905,-10.450809,2.662481,0.968188,4.71142,2.16572,-0.020359
A8355,587727222487646861,0.91232827,15.27994997,1739,40,4,308,GALAXY,21.78157,20.708296,20.342672,0.370693,0.468071,-0.029692,-0.05134,-14.394567,2.493816,1.078849,8.593098,2.319304,-0.036316
A8357,587731186204344647,0.91147563,-0.10637466,2662,40,3,289,GALAXY,21.480978,21.049219,20.774374,0.05,0.099686,-0.64608,-0.928462,-3.519391,2.473611,1.029792,9.749268,2.122102,-0.069069
A8359,587727178986750740,0.91299607,-10.28364429,1729,40,3,89,GALAXY,22.872156,22.671007,21.230864,0.182783,0.335576,-0.024478,-0.027076,-0.052525,1.19106,0.69383,4.991498,1.85198,-0.03974
A8360,587727178449879668,0.90962623,-10.65907372,1729,40,2,89,GALAXY,22.691044,21.78809,21.533577,0.147739,0.050599,-0.632515,-0.864622,-1.615672,1.321729,0.836126,-734.446655,2.944877,-0.074832
A8361,587730775499801278,0.91706354,15.84257331,2566,40,6,315,GALAXY,23.492222,21.8568,22.131233,0.211028,0.311807,-0.466211,-0.565564,-0.956156,1.695681,1.006969,36.385883,1.567448,-0.062175
A8362,587731185130603161,0.91451887,-0.9849627,2662,40,1,289,GALAXY,23.398451,21.796186,20.649166,0.312766,0.320734,-0.420577,-0.313295,-0.736058,4.338165,1.300333,4.595828,2.33755,-0.050134
A8364,587727178986750319,0.91530821,-10.33670536,1729,40,3,89,GALAXY,21.703018,20.689892,20.241943,0.20001,0.318378,-1.852787E-3,-0.081699,-8.003631,1.659252,0.999339,13.05494,1.939097,-0.021425
A8365,588015509806645982,0.91838937,0.43409441,3325,41,5,114,GALAXY,23.680914,22.036497,21.976612,0.05,0.05,-0.080792,-0.087361,-0.187868,2.689093,1.514579,4.647856,1.824586,-0.043522
A8366,587731185130603511,0.91709551,-0.87615355,2662,40,1,289,GALAXY,22.237202,21.821333,21.879904,0.249921,0.64972,-6.233194E-3,-6.310052E-3,-4.140602E-3,1.054903,0.657026,3.985288,2.744468,0.027932
A8370,587727227301134730,0.91449632,-9.25204436,1740,40,5,28,GALAXY,21.105381,20.619684,20.18549,0.249977,0.352326,-0.072828,-0.027848,-3.003828,2.080101,0.953322,7.393841,2.185098,-0.034688
A8374,587727225153651069,0.91471045,-10.99305933,1740,40,1,28,GALAXY,21.073063,21.237318,21.62957,0.05,0.05,-0.110762,-0.12748,-0.232715,4.3459,1.6695,19.21805,0.488908,-0.010861
A8375,588015510343516586,0.91574758,0.85034296,3325,41,6,114,GALAXY,22.527641,21.534939,21.133017,0.829106,0.900872,-0.097842,-0.126578,-0.098926,0.736079,0.522447,4.790981,1.725558,-0.061702
A8376,587731187814957287,0.92174519,1.08209452,2662,40,6,289,GALAXY,22.537607,21.855278,21.824217,0.116503,0.255501,-0.04941,-0.073174,-0.188344,2.788499,1.716969,16.102455,0.922404,-0.052317
A8377,588015507659162193,0.9130827,-1.1804935,3325,41,1,114,GALAXY,23.20418,21.667646,20.777952,0.466337,0.558731,-0.013093,-0.024986,-0.185843,1.445934,0.838022,6.055187,2.006002,-0.032824
A8379,588015508732903664,0.92182502,-0.30536029,3325,41,3,114,GALAXY,19.664736,18.777008,18.420752,0.880523,0.876095,-5.517056,-1.292614,-183.515182,4.566709,1.792859,13.247736,2.337753,-0.025776
A8380,587727222487646883,0.9180289,15.26870094,1739,40,4,308,GALAXY,22.79715,22.468328,21.933899,0.05,0.454978,-0.265846,-0.223212,-0.309321,0.793622,0.517017,3.453589,1.831282,-0.062701
A8381,587730773889123055,0.91745342,14.54677019,2566,40,3,314,GALAXY,22.964865,21.540119,21.233229,0.452142,0.422966,-1.053164,-1.202779,-3.637729,4.057471,1.091,7.129857,1.943953,-0.037259
A8384,587727221413905315,0.91994902,14.35238359,1739,40,2,308,GALAXY,23.797506,21.781387,20.537003,0.188111,0.099781,-0.272054,-0.282532,-0.317397,0.794197,0.45789,1.939423,2.053594,-0.074049
A8386,587727223561388669,0.91189227,16.05054016,1739,40,6,308,GALAXY,22.593317,21.301432,20.673193,0.05,0.098974,-1.041205,-0.893214,-1.266996,1.058993,0.619837,3.991172,1.882646,-0.07811
A8389,587731187814957271,0.91803959,1.12289943,2662,40,6,289,GALAXY,21.893347,20.285931,19.784758,0.848821,0.750796,-0.18026,-0.173263,-2.187274,1.897889,0.849435,5.371052,2.105393,-0.03475
A8390,588015509269775022,0.91912539,0.18376264,3325,41,4,114,GALAXY,22.217905,21.055723,20.61272,0.05,0.05,-0.389598,-0.283376,-1.005461,5.081438,1.575782,9.538371,2.320448,-0.032815
A8391,587727221413905069,0.92015115,14.36728137,1739,40,2,308,GALAXY,21.174231,19.377321,18.768593,0.474529,0.531544,-24.525276,-4.617823,-198.328918,4.273055,1.401464,6.273369,2.4184,0.010626
A8392,587727180060492335,0.92070201,-9.38884866,1729,40,5,89,GALAXY,23.687864,21.902809,20.7882,0.448843,0.557958,-6.629502E-4,-6.816978E-4,-4.871798E-4,1.366302,0.695929,3.71171,1.9273,6.749662E-3
A8394,588015508732903833,0.91905919,-0.36929718,3325,41,3,114,GALAXY,21.835049,20.379862,19.587318,0.470242,0.507384,-0.301877,-0.608542,-32.180527,2.317141,1.098892,8.080467,2.167697,-0.014359
A8395,587727178986750745,0.9169641,-10.28639766,1729,40,3,89,GALAXY,23.542015,21.908552,20.168949,0.69984,0.87793,-0.382292,-0.097423,-2.017963,3.553503,1.741962,7.043384,2.423035,-0.050568
A8396,588015510343516595,0.91851503,0.95037396,3325,41,6,114,GALAXY,22.160355,20.705936,20.225073,0.857369,0.764406,-0.016872,-0.012287,-1.288924,2.52075,1.025227,6.499559,2.113652,-0.022977
A8397,587727220877034011,0.91529468,14.04566305,1739,40,1,308,GALAXY,24.080515,22.680079,22.022432,0.05,0.097039,-2.210947E-3,-4.451801E-3,-6.303863E-3,0.846253,0.612211,2.993489,1.655652,-0.020783
